observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,luhk_majority_fraction,mixed_luhk_flag,dominant_physical_surface_cover_class_id,dominant_physical_surface_cover_class,dominant_physical_surface_cover_pixel_count,dominant_physical_surface_cover_fraction,total_mapped_pixel_count,valid_temperature_pixel_count,valid_temperature_coverage_fraction,cell_thermal_coverage_fraction,mean_surface_temperature_c,median_surface_temperature_c,std_surface_temperature_c,min_surface_temperature_c,max_surface_temperature_c,p01_surface_temperature_c,p99_surface_temperature_c,below_0_c_pixel_count,below_0_c_pixel_fraction,below_minus_5_c_pixel_count,below_minus_5_c_pixel_fraction,below_minus_10_c_pixel_count,below_minus_10_c_pixel_fraction,shadow_pixel_count,shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,delta_t_mean_c,delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143401_0011__LUHK_r02610_c04511,DJI_20260107143401_0011__LUHK_r02610_c04511,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04511,2610,4511,845115.0,821895.0,845110.0,845120.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,598,0.996667,600,600,1.0,1.0,12.430017,10.338861,4.820147,6.820795,27.629389,7.186761,25.857311,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.530017,0.438861,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04512,DJI_20260107143401_0011__LUHK_r02610_c04512,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04512,2610,4512,845125.0,821895.0,845120.0,845130.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,19.051016,22.172754,6.67245,7.040369,29.262079,7.186761,27.704439,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,9.151016,12.272754,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04513,DJI_20260107143401_0011__LUHK_r02610_c04513,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04513,2610,4513,845135.0,821895.0,845130.0,845140.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,372,0.645833,576,576,1.0,1.0,16.421225,12.687311,7.131948,10.265558,35.699699,10.669519,34.496239,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,6.521225,2.787311,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04514,DJI_20260107143401_0011__LUHK_r02610_c04514,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04514,2610,4514,845145.0,821895.0,845140.0,845150.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,490,0.816667,600,600,1.0,1.0,17.884768,14.927683,6.210006,11.291864,34.270653,11.438806,32.695213,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,7.984768,5.027683,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04515,DJI_20260107143401_0011__LUHK_r02610_c04515,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04515,2610,4515,845155.0,821895.0,845150.0,845160.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,576,1.0,576,576,1.0,1.0,11.119251,10.99859,1.637581,3.893579,16.287867,5.338861,15.129953,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.219251,1.09859,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04516,DJI_20260107143401_0011__LUHK_r02610_c04516,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04516,2610,4516,845165.0,821895.0,845160.0,845170.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,10.389346,10.338861,0.274815,9.604883,12.907373,9.678156,11.145227,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.489346,0.438861,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04517,DJI_20260107143401_0011__LUHK_r02610_c04517,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04517,2610,4517,845175.0,821895.0,845170.0,845180.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,576,1.0,576,576,1.0,1.0,10.890483,10.04571,2.547215,8.358271,20.848047,8.487726,20.479975,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.990483,0.14571,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04518,DJI_20260107143401_0011__LUHK_r02610_c04518,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04518,2610,4518,845185.0,821895.0,845180.0,845190.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,430,0.716667,600,600,1.0,1.0,16.856571,17.243433,2.773988,10.485468,24.160547,11.439539,22.467279,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,6.956571,7.343433,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04519,DJI_20260107143401_0011__LUHK_r02610_c04519,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04519,2610,4519,845195.0,821895.0,845190.0,845200.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,446,0.743333,600,600,1.0,1.0,17.865625,19.67074,4.379169,4.699396,24.749628,8.286341,24.381464,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,7.965625,9.77074,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04520,DJI_20260107143401_0011__LUHK_r02610_c04520,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04520,2610,4520,845205.0,821895.0,845200.0,845210.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,417,0.723958,576,576,1.0,1.0,16.223114,17.390375,5.440356,1.847894,25.560053,3.217561,25.044184,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,6.323114,7.490375,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04521,DJI_20260107143401_0011__LUHK_r02610_c04521,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04521,2610,4521,845215.0,821895.0,845210.0,845220.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,527,0.878333,600,600,1.0,1.0,14.602417,14.156549,4.362783,7.040369,26.445734,7.186761,24.234953,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,4.702417,4.256549,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04522,DJI_20260107143401_0011__LUHK_r02610_c04522,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04522,2610,4522,845225.0,821895.0,845220.0,845230.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,528,0.916667,576,576,1.0,1.0,9.632444,10.119013,1.320854,6.967187,11.806177,6.967187,11.54954,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.267556,0.219013,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04523,DJI_20260107143401_0011__LUHK_r02610_c04523,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04523,2610,4523,845235.0,821895.0,845230.0,845240.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,10.801545,11.072962,0.882168,7.552789,12.393885,8.0646,11.879511,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.901545,1.172962,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04524,DJI_20260107143401_0011__LUHK_r02610_c04524,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04524,2610,4524,845245.0,821895.0,845240.0,845250.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,576,1.0,576,576,1.0,1.0,10.186044,10.338861,0.878723,7.11358,12.466303,7.845666,11.65954,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.286044,0.438861,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04525,DJI_20260107143401_0011__LUHK_r02610_c04525,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04525,2610,4525,845255.0,821895.0,845250.0,845260.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,10.650315,10.485468,1.857956,3.383691,17.096491,5.061262,16.876247,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.750315,0.585468,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04526,DJI_20260107143401_0011__LUHK_r02610_c04526,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04526,2610,4526,845265.0,821895.0,845260.0,845270.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,424,0.706667,600,600,1.0,1.0,19.840269,19.118738,4.334195,7.626001,26.445734,9.310328,26.371851,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,9.940269,9.218738,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04527,DJI_20260107143401_0011__LUHK_r02610_c04527,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04527,2610,4527,845275.0,821895.0,845270.0,845280.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,383,0.664931,576,576,1.0,1.0,13.568046,17.463831,8.267,-2.291296,28.742121,-1.521735,28.14834,17,0.029514,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,3.668046,7.563831,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04528,DJI_20260107143401_0011__LUHK_r02610_c04528,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04528,2610,4528,845285.0,821895.0,845280.0,845290.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,11.382062,11.806177,1.853527,6.454889,14.303339,6.745461,14.156549,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.482062,1.906177,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04529,DJI_20260107143401_0011__LUHK_r02610_c04529,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04529,2610,4529,845295.0,821895.0,845290.0,845300.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,504,1.0,504,504,1.0,0.862781,10.04516,9.458338,1.973721,7.773798,17.978754,7.845666,16.726398,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.14516,-0.441662,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02611_c04503,DJI_20260107143401_0011__LUHK_r02611_c04503,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02611_c04503,2611,4503,845035.0,821885.0,845030.0,845040.0,821880.0,821890.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,100,1.0,100,100,1.0,0.177497,8.6003,8.506037,0.276032,8.139887,9.165277,8.139887,9.165277,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.2997,-1.393963,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02611_c04504,DJI_20260107143401_0011__LUHK_r02611_c04504,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02611_c04504,2611,4504,845045.0,821885.0,845040.0,845050.0,821880.0,821890.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,609,0.9744,625,625,1.0,1.0,8.516024,8.432795,0.370321,7.773798,9.752619,7.920221,9.66057,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.383976,-1.467205,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02611_c04505,DJI_20260107143401_0011__LUHK_r02611_c04505,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02611_c04505,2611,4505,845055.0,821885.0,845050.0,845060.0,821880.0,821890.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,367,0.5872,625,625,1.0,1.0,8.319114,8.286341,0.303735,7.699213,9.386286,7.845666,9.23855,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.580886,-1.613659,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02611_c04506,DJI_20260107143401_0011__LUHK_r02611_c04506,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02611_c04506,2611,4506,845065.0,821885.0,845060.0,845070.0,821880.0,821890.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,579,0.965,600,600,1.0,1.0,8.460112,8.432795,0.291921,7.920221,9.604883,7.99212,9.16601,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.439888,-1.467205,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
