observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,physical_surface_cover_class_id,physical_surface_cover_class,class_pixel_count,valid_classified_pixel_count_in_cell,class_fraction_of_valid_classified_pixels,class_thermal_pixel_count,class_valid_temperature_count,class_temperature_coverage_fraction,class_mean_surface_temperature_c,class_median_surface_temperature_c,class_std_surface_temperature_c,class_min_surface_temperature_c,class_max_surface_temperature_c,class_below_0_c_pixel_count,class_below_0_c_pixel_fraction,class_below_minus_5_c_pixel_count,class_below_minus_5_c_pixel_fraction,class_below_minus_10_c_pixel_count,class_below_minus_10_c_pixel_fraction,class_shadow_pixel_count,class_shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,class_delta_t_mean_c,class_delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143259_0005__LUHK_r02560_c04523__cover_4,DJI_20260107143259_0005__LUHK_r02560_c04523__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02560_c04523,2560,4523,845235.0,822395.0,31,31,GIC / open space,4,vegetation_tree,600,600,1.0,600,600,1.0,9.474496,9.311792,0.68357,8.506037,11.952875,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.525504,-1.688208,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02560_c04524__cover_4,DJI_20260107143259_0005__LUHK_r02560_c04524__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02560_c04524,2560,4524,845245.0,822395.0,31,31,GIC / open space,4,vegetation_tree,576,576,1.0,576,576,1.0,9.811957,9.678156,0.518462,9.018763,11.65954,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.188043,-1.321844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02560_c04525__cover_4,DJI_20260107143259_0005__LUHK_r02560_c04525__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02560_c04525,2560,4525,845255.0,822395.0,31,31,GIC / open space,4,vegetation_tree,600,600,1.0,600,600,1.0,10.249072,10.191156,0.654794,9.23855,12.760675,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.750928,-0.808844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02560_c04526__cover_4,DJI_20260107143259_0005__LUHK_r02560_c04526__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02560_c04526,2560,4526,845265.0,822395.0,31,31,GIC / open space,4,vegetation_tree,600,600,1.0,600,600,1.0,10.704087,10.706446,0.817517,9.165277,12.613947,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.295913,-0.293554,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02560_c04527__cover_4,DJI_20260107143259_0005__LUHK_r02560_c04527__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02560_c04527,2560,4527,845275.0,822395.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,576,576,1.0,576,576,1.0,10.828134,10.706446,0.757356,9.386286,12.834955,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.171866,-0.293554,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02560_c04528__cover_4,DJI_20260107143259_0005__LUHK_r02560_c04528__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02560_c04528,2560,4528,845285.0,822395.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,10.226041,10.119013,0.507466,9.386286,11.586206,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.773959,-0.880987,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02560_c04529__cover_4,DJI_20260107143259_0005__LUHK_r02560_c04529__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02560_c04529,2560,4529,845295.0,822395.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,10.342448,10.04571,0.74041,9.53161,13.054132,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.657552,-0.95429,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02560_c04530__cover_4,DJI_20260107143259_0005__LUHK_r02560_c04530__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02560_c04530,2560,4530,845305.0,822395.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,192,192,1.0,192,192,1.0,11.495852,11.952875,1.189664,9.604883,13.274225,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.495852,0.952875,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04504__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04504__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04504,2561,4504,845045.0,822385.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,375,375,1.0,375,375,1.0,9.105526,9.165277,0.18483,8.506037,9.53161,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.894474,-1.834723,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04505__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04505__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04505,2561,4505,845055.0,822385.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,9.259128,9.23855,0.172875,8.579279,9.752619,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.740872,-1.76145,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04506__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04506__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04506,2561,4506,845065.0,822385.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,9.304096,9.311792,0.198649,8.724512,10.04571,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.695904,-1.688208,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04507__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04507__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04507,2561,4507,845075.0,822385.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,8.982429,8.94552,0.415391,8.211817,11.65954,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-2.017571,-2.05448,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04508__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04508__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04508,2561,4508,845085.0,822385.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,9.561966,9.23855,0.955799,8.506037,13.054132,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.438034,-1.76145,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04509__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04509__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04509,2561,4509,845095.0,822385.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,11.66602,11.806177,1.238071,9.092005,14.523554,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.66602,0.806177,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04510__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04510__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04510,2561,4510,845105.0,822385.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,12.055981,11.879511,1.143454,10.191156,15.552149,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,1.055981,0.879511,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04511__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04511__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04511,2561,4511,845115.0,822385.0,31,31,GIC / open space,4,vegetation_tree,625,625,1.0,625,625,1.0,10.137669,10.04571,0.692836,8.872248,12.099543,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.862331,-0.95429,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04512__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04512__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04512,2561,4512,845125.0,822385.0,31,31,GIC / open space,4,vegetation_tree,600,600,1.0,600,600,1.0,9.168042,9.165277,0.280731,8.506037,9.899164,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.831958,-1.834723,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04513__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04513__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04513,2561,4513,845135.0,822385.0,31,31,GIC / open space,4,vegetation_tree,625,625,1.0,625,625,1.0,8.951219,8.94552,0.422886,8.139887,11.145227,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-2.048781,-2.05448,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04514__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04514__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04514,2561,4514,845145.0,822385.0,31,31,GIC / open space,4,vegetation_tree,625,625,1.0,625,625,1.0,8.930692,8.872248,0.381224,8.358271,10.99859,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-2.069308,-2.127752,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04515__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04515__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04515,2561,4515,845155.0,822385.0,31,31,GIC / open space,4,vegetation_tree,600,600,1.0,600,600,1.0,8.71639,8.652521,0.361305,7.773798,10.706446,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-2.28361,-2.347479,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04516__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04516__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04516,2561,4516,845165.0,822385.0,31,31,GIC / open space,4,vegetation_tree,625,625,1.0,625,625,1.0,7.930099,7.920221,0.272076,7.11358,8.579279,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-3.069901,-3.079779,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04517__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04517__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04517,2561,4517,845175.0,822385.0,31,31,GIC / open space,4,vegetation_tree,625,625,1.0,625,625,1.0,7.95699,7.920221,0.136931,7.552789,8.506037,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-3.04301,-3.079779,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04518__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04518__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04518,2561,4518,845185.0,822385.0,31,31,GIC / open space,4,vegetation_tree,600,600,1.0,600,600,1.0,8.454165,8.211817,0.698046,7.261346,11.219599,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-2.545835,-2.788183,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02561_c04519__cover_4,DJI_20260107143259_0005__LUHK_r02561_c04519__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02561_c04519,2561,4519,845195.0,822385.0,31,31,GIC / open space,4,vegetation_tree,625,625,1.0,625,625,1.0,10.536414,10.191156,1.746469,8.139887,16.802057,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.463586,-0.808844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
